parent_tree,parent_text,parent_type,left_tree,left_text,left_type,right_tree,right_text,right_type,cc_tree,cc_text,base_text,parent_funnel,left_funnel,right_funnel,same_type,same_funnel,clausal_coord,corrective,anchored,left_sent,base_sent,right_sent,cosine,left_vad,left_valence,left_arousal,left_dominance,right_vad,right_valence,right_arousal,right_dominance,vad_cosine,vad_distance
"(NP
  (DT the)
  (JJ first)
  (NNS mathematicians)
  (NNS scientists)
  (NNS astronomers)
  (CC and)
  (NNS physicians))",the first mathematicians scientists astronomers and physicians,NP,(NNS (NNS astronomers)),astronomers,NNS,(NNS (NNS physicians)),physicians,NNS,(CC and),and,this latter book claims that moses jesus buddha mohammed and vishnu were africans that the first indians chinese hebrews greeks romans britains and americans were africans and that the first mathematicians scientists astronomers and physicians were africans,N,N,N,True,True,False,False,False,0.999290943145752,-0.9971895813941956,0.9847139716148376,0.2148711085319519,[nan nan nan],,,,[nan nan nan],,,,,
(NP (DT the) (NN philosophy) (NN art) (CC and) (NN religion)),the philosophy art and religion,NP,(NN (NN art)),art,NN,(NN (NN religion)),religion,NN,(CC and),and,a debate currently raging among some classicists is whether the greeks stole the philosophy art and religion of the ancient egyptians and whether the ancient egyptians were black africans,N,N,N,True,True,False,False,False,0.99241042137146,-0.5204694271087646,0.9226524233818054,0.2722034752368927,[0.812 0.36  0.603],0.812,0.36,0.603,[0.646 0.32  0.755],0.646,0.32,0.755,0.9770769394636236,0.22860446189871275
"(SBAR
  (SBAR
    (IN whether)
    (S
      (NP (DT the) (NNS greeks))
      (VP
        (VBD stole)
        (NP
          (NP
            (DT the)
            (NN philosophy)
            (NN art)
            (CC and)
            (NN religion))
          (PP (IN of) (NP (DT the) (JJ ancient) (NNS egyptians)))))))
  (CC and)
  (SBAR
    (IN whether)
    (S
      (NP (DT the) (JJ ancient) (NNS egyptians))
      (VP (VBD were) (NP (JJ black) (NNS africans))))))",whether the greeks stole the philosophy art and religion of the ancient egyptians and whether the ancient egyptians were black africans,SBAR,"(SBAR
  (SBAR
    (IN whether)
    (S
      (NP (DT the) (NNS greeks))
      (VP
        (VBD stole)
        (NP
          (NP
            (DT the)
            (NN philosophy)
            (NN art)
            (CC and)
            (NN religion))
          (PP (IN of) (NP (DT the) (JJ ancient) (NNS egyptians))))))))",whether the greeks stole the philosophy art and religion of the ancient egyptians,SBAR,"(SBAR
  (SBAR
    (IN whether)
    (S
      (NP (DT the) (JJ ancient) (NNS egyptians))
      (VP (VBD were) (NP (JJ black) (NNS africans))))))",whether the ancient egyptians were black africans,SBAR,(CC and),and,a debate currently raging among some classicists is whether the greeks stole the philosophy art and religion of the ancient egyptians and whether the ancient egyptians were black africans,S,S,S,True,True,True,False,False,-0.9851647615432739,-0.5204694271087646,-0.9624029397964478,,[0.5394 0.3824 0.5642],0.5394,0.3824,0.5642,[0.42  0.217 0.439],0.42,0.217,0.439,0.9936795636777096,0.23935028723609256
"(VP
  (VP
    (VBD stole)
    (NP
      (NP (DT the) (NN legacy))
      (PP (IN of) (NP (DT the) (JJ african) (NN continent)))))
  (CC and)
  (VP (VBD called) (NP (PRP it)) (S (NP (PRP$ their) (JJ own)))))",stole the legacy of the african continent and called it their own,VP,"(VP
  (VP
    (VBD stole)
    (NP
      (NP (DT the) (NN legacy))
      (PP (IN of) (NP (DT the) (JJ african) (NN continent))))))",stole the legacy of the african continent,VP,(VP (VP (VBD called) (NP (PRP it)) (S (NP (PRP$ their) (JJ own))))),called it their own,VP,(CC and),and,george g. m. james 's stolen legacy insists that the greeks stole the legacy of the african continent and called it their own,V,V,V,True,True,False,False,False,0.9290778636932373,-0.8738499283790588,-0.9112598299980164,,[0.49266667 0.554      0.68133333],0.49266666666666675,0.554,0.6813333333333332,[nan nan nan],,,,,
(NP (NN racism) (CC and) (NN europocentrism)),racism and europocentrism,NP,(NN (NN racism)),racism,NN,(NN (NN europocentrism)),europocentrism,NN,(CC and),and,in a fascinating foray into the politics of knowledge bernal attributes the preference of western european scholars for greece over egypt as the fount of knowledge to nearly two centuries of racism and europocentrism but he is uncertain about the color of the ancient egyptians,N,N,N,True,True,False,False,False,-0.9998055100440979,0.9994133710861206,0.9192200303077698,,[0.122 0.673 0.487],0.122,0.673,0.487,[nan nan nan],,,,,
"(S
  (S
    (PP
      (IN in)
      (NP
        (NP (DT a) (JJ fascinating) (NN foray))
        (PP
          (IN into)
          (NP
            (NP (DT the) (NNS politics))
            (PP (IN of) (NP (NN knowledge) (NN bernal)))))))
    (VP
      (VBZ attributes)
      (NP
        (NP (DT the) (NN preference))
        (PP
          (IN of)
          (NP (ADJP (JJ western) (JJ european)) (NNS scholars)))
        (PP
          (IN for)
          (NP (NP (NN greece)) (PP (IN over) (NP (NN egypt))))))
      (PP
        (IN as)
        (NP
          (NP
            (NP (DT the) (NN fount))
            (PP (IN of) (NP (NN knowledge))))
          (PP
            (IN to)
            (NP
              (NP (QP (RB nearly) (CD two)) (NNS centuries))
              (PP
                (IN of)
                (NP (NN racism) (CC and) (NN europocentrism)))))))))
  (CC but)
  (S
    (NP (PRP he))
    (VP
      (VBZ is)
      (ADJP
        (JJ uncertain)
        (PP
          (IN about)
          (NP
            (NP (DT the) (NN color))
            (PP (IN of) (NP (DT the) (JJ ancient) (NNS egyptians)))))))))",in a fascinating foray into the politics of knowledge bernal attributes the preference of western european scholars for greece over egypt as the fount of knowledge to nearly two centuries of racism and europocentrism but he is uncertain about the color of the ancient egyptians,S,"(S
  (S
    (PP
      (IN in)
      (NP
        (NP (DT a) (JJ fascinating) (NN foray))
        (PP
          (IN into)
          (NP
            (NP (DT the) (NNS politics))
            (PP (IN of) (NP (NN knowledge) (NN bernal)))))))
    (VP
      (VBZ attributes)
      (NP
        (NP (DT the) (NN preference))
        (PP
          (IN of)
          (NP (ADJP (JJ western) (JJ european)) (NNS scholars)))
        (PP
          (IN for)
          (NP (NP (NN greece)) (PP (IN over) (NP (NN egypt))))))
      (PP
        (IN as)
        (NP
          (NP
            (NP (DT the) (NN fount))
            (PP (IN of) (NP (NN knowledge))))
          (PP
            (IN to)
            (NP
              (NP (QP (RB nearly) (CD two)) (NNS centuries))
              (PP
                (IN of)
                (NP (NN racism) (CC and) (NN europocentrism))))))))))",in a fascinating foray into the politics of knowledge bernal attributes the preference of western european scholars for greece over egypt as the fount of knowledge to nearly two centuries of racism and europocentrism,S,"(S
  (S
    (NP (PRP he))
    (VP
      (VBZ is)
      (ADJP
        (JJ uncertain)
        (PP
          (IN about)
          (NP
            (NP (DT the) (NN color))
            (PP (IN of) (NP (DT the) (JJ ancient) (NNS egyptians)))))))))",he is uncertain about the color of the ancient egyptians,S,(CC but),but,in a fascinating foray into the politics of knowledge bernal attributes the preference of western european scholars for greece over egypt as the fount of knowledge to nearly two centuries of racism and europocentrism but he is uncertain about the color of the ancient egyptians,S,S,S,True,True,True,False,False,0.9998348951339722,0.9994133710861206,-0.9994944334030151,,[0.59422222 0.52177778 0.71188889],0.5942222222222221,0.5217777777777779,0.7118888888888889,[0.523      0.33233333 0.335     ],0.523,0.3323333333333333,0.335,0.9641826475950054,0.42779321761458194
(ADJP (JJ black) (CC or) (JJ white)),black or white,ADJP,(JJ (JJ black)),black,JJ,(JJ (JJ white)),white,JJ,(CC or),or,most educationists are not even aware of the debate about whether the ancient egyptians were black or white but they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,J,J,J,True,True,False,False,False,-0.5999993085861206,-0.9505148530006409,0.7828330397605896,0.8092215061187744,[nan nan nan],,,,[nan nan nan],,,,,
"(S
  (S
    (NP (JJS most) (NNS educationists))
    (VP
      (VBP are)
      (RB not)
      (ADJP
        (RB even)
        (JJ aware)
        (PP
          (IN of)
          (NP
            (NP (DT the) (NN debate))
            (PP
              (IN about)
              (SBAR
                (IN whether)
                (S
                  (NP (DT the) (JJ ancient) (NNS egyptians))
                  (VP
                    (VBD were)
                    (ADJP (JJ black) (CC or) (JJ white)))))))))))
  (CC but)
  (S
    (S
      (NP (PRP they))
      (VP
        (VBP are)
        (ADJP
          (RB very)
          (JJ sensitive)
          (PP
            (IN to)
            (NP
              (NNS charges)
              (SBAR
                (IN that)
                (S
                  (NP (DT the) (NNS schools) (NNS curricula))
                  (VP (VBP are) (ADJP (JJ eurocentric))))))))))
    (CC and)
    (S
      (NP (PRP they))
      (VP
        (VBP are)
        (ADJP
          (JJ eager)
          (S
            (VP
              (TO to)
              (VP
                (VB rid)
                (NP (DT the) (NNS schools))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN taint))
                    (PP (IN of) (NP (NN eurocentrism)))))))))))))",most educationists are not even aware of the debate about whether the ancient egyptians were black or white but they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,S,"(S
  (S
    (NP (JJS most) (NNS educationists))
    (VP
      (VBP are)
      (RB not)
      (ADJP
        (RB even)
        (JJ aware)
        (PP
          (IN of)
          (NP
            (NP (DT the) (NN debate))
            (PP
              (IN about)
              (SBAR
                (IN whether)
                (S
                  (NP (DT the) (JJ ancient) (NNS egyptians))
                  (VP
                    (VBD were)
                    (ADJP (JJ black) (CC or) (JJ white))))))))))))",most educationists are not even aware of the debate about whether the ancient egyptians were black or white,S,"(S
  (S
    (S
      (NP (PRP they))
      (VP
        (VBP are)
        (ADJP
          (RB very)
          (JJ sensitive)
          (PP
            (IN to)
            (NP
              (NNS charges)
              (SBAR
                (IN that)
                (S
                  (NP (DT the) (NNS schools) (NNS curricula))
                  (VP (VBP are) (ADJP (JJ eurocentric))))))))))
    (CC and)
    (S
      (NP (PRP they))
      (VP
        (VBP are)
        (ADJP
          (JJ eager)
          (S
            (VP
              (TO to)
              (VP
                (VB rid)
                (NP (DT the) (NNS schools))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN taint))
                    (PP (IN of) (NP (NN eurocentrism)))))))))))))",they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,S,(CC but),but,most educationists are not even aware of the debate about whether the ancient egyptians were black or white but they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,S,S,S,True,True,True,True,True,-0.9992607235908508,-0.9505148530006409,-0.9826506972312927,,[0.49466667 0.416      0.63066667],0.49466666666666664,0.416,0.6306666666666667,[0.3925  0.51775 0.27825],0.39249999999999996,0.5177499999999999,0.27825,0.9165932713842007,0.3807736824180766
"(S
  (S
    (NP (PRP they))
    (VP
      (VBP are)
      (ADJP
        (RB very)
        (JJ sensitive)
        (PP
          (IN to)
          (NP
            (NNS charges)
            (SBAR
              (IN that)
              (S
                (NP (DT the) (NNS schools) (NNS curricula))
                (VP (VBP are) (ADJP (JJ eurocentric))))))))))
  (CC and)
  (S
    (NP (PRP they))
    (VP
      (VBP are)
      (ADJP
        (JJ eager)
        (S
          (VP
            (TO to)
            (VP
              (VB rid)
              (NP (DT the) (NNS schools))
              (PP
                (IN of)
                (NP
                  (NP (DT the) (NN taint))
                  (PP (IN of) (NP (NN eurocentrism))))))))))))",they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,S,"(S
  (S
    (NP (PRP they))
    (VP
      (VBP are)
      (ADJP
        (RB very)
        (JJ sensitive)
        (PP
          (IN to)
          (NP
            (NNS charges)
            (SBAR
              (IN that)
              (S
                (NP (DT the) (NNS schools) (NNS curricula))
                (VP (VBP are) (ADJP (JJ eurocentric)))))))))))",they are very sensitive to charges that the schools curricula are eurocentric,S,"(S
  (S
    (NP (PRP they))
    (VP
      (VBP are)
      (ADJP
        (JJ eager)
        (S
          (VP
            (TO to)
            (VP
              (VB rid)
              (NP (DT the) (NNS schools))
              (PP
                (IN of)
                (NP
                  (NP (DT the) (NN taint))
                  (PP (IN of) (NP (NN eurocentrism))))))))))))",they are eager to rid the schools of the taint of eurocentrism,S,(CC and),and,most educationists are not even aware of the debate about whether the ancient egyptians were black or white but they are very sensitive to charges that the schools curricula are eurocentric and they are eager to rid the schools of the taint of eurocentrism,S,S,S,True,True,True,False,False,-0.9848490357398987,-0.9505148530006409,-0.9686490297317505,,[0.714 0.426 0.254],0.714,0.426,0.254,[0.28533333 0.54833333 0.28633333],0.2853333333333334,0.5483333333333333,0.28633333333333333,0.8612268211863876,0.4469518989779548
"(ADJP
  (JJ political)
  (JJ religious)
  (JJ educational)
  (CC and)
  (JJ economic))",political religious educational and economic,ADJP,(JJ (JJ educational)),educational,JJ,(JJ (JJ economic)),economic,JJ,(CC and),and,it is hardly surprising that america 's schools would recognize strong cultural ties with europe since our nation 's political religious educational and economic institutions were created chiefly by people of european descent our government was shaped by european ideas and nearly 80 percent of the people who live here are of european descent,J,J,J,True,True,False,False,False,0.9960315823554993,0.9616153240203857,0.9958634376525879,0.298566997051239,[0.745 0.457 0.764],0.745,0.457,0.764,[0.561 0.408 0.639],0.561,0.408,0.639,0.9979525581224685,0.22777620595663628
"(S
  (S
    (NP
      (NP (PRP$ our) (NN nation) (POS 's))
      (ADJP
        (JJ political)
        (JJ religious)
        (JJ educational)
        (CC and)
        (JJ economic))
      (NNS institutions))
    (VP
      (VP
        (VBD were)
        (VP
          (VBN created)
          (PP
            (ADVP (RB chiefly))
            (PP
              (IN by)
              (NP
                (NP (NNS people))
                (PP (IN of) (NP (JJ european) (NN descent))))))))
      (S
        (NP (PRP$ our) (NN government))
        (VP
          (VBD was)
          (VP
            (VBN shaped)
            (PP (IN by) (NP (JJ european) (NNS ideas))))))))
  (CC and)
  (S
    (NP
      (NP (QP (RB nearly) (CD 80)) (NN percent))
      (PP
        (IN of)
        (NP
          (NP (DT the) (NNS people))
          (SBAR (WHNP (WP who)) (S (VP (VBP live) (ADVP (RB here))))))))
    (VP (VBP are) (PP (IN of) (NP (JJ european) (NN descent))))))",our nation 's political religious educational and economic institutions were created chiefly by people of european descent our government was shaped by european ideas and nearly 80 percent of the people who live here are of european descent,S,"(S
  (S
    (NP
      (NP (PRP$ our) (NN nation) (POS 's))
      (ADJP
        (JJ political)
        (JJ religious)
        (JJ educational)
        (CC and)
        (JJ economic))
      (NNS institutions))
    (VP
      (VP
        (VBD were)
        (VP
          (VBN created)
          (PP
            (ADVP (RB chiefly))
            (PP
              (IN by)
              (NP
                (NP (NNS people))
                (PP (IN of) (NP (JJ european) (NN descent))))))))
      (S
        (NP (PRP$ our) (NN government))
        (VP
          (VBD was)
          (VP
            (VBN shaped)
            (PP (IN by) (NP (JJ european) (NNS ideas)))))))))",our nation 's political religious educational and economic institutions were created chiefly by people of european descent our government was shaped by european ideas,S,"(S
  (S
    (NP
      (NP (QP (RB nearly) (CD 80)) (NN percent))
      (PP
        (IN of)
        (NP
          (NP (DT the) (NNS people))
          (SBAR (WHNP (WP who)) (S (VP (VBP live) (ADVP (RB here))))))))
    (VP (VBP are) (PP (IN of) (NP (JJ european) (NN descent))))))",nearly 80 percent of the people who live here are of european descent,S,(CC and),and,it is hardly surprising that america 's schools would recognize strong cultural ties with europe since our nation 's political religious educational and economic institutions were created chiefly by people of european descent our government was shaped by european ideas and nearly 80 percent of the people who live here are of european descent,S,S,S,True,True,True,False,False,0.9928032755851746,0.9616153240203857,0.9685019254684448,,[0.54644444 0.46611111 0.67411111],0.5464444444444444,0.46611111111111114,0.6741111111111111,[0.5635  0.45625 0.4225 ],0.5634999999999999,0.45625000000000004,0.4225,0.9743408271511411,0.25238122894189696
"(PP
  (PP (IN about) (NP (NNP europe)))
  (CC and)
  (ADVP
    (ADVP (RB even) (RBR less))
    (PP
      (IN about)
      (NP
        (NP (DT the) (NN rest))
        (PP (IN of) (NP (DT the) (NN world)))))))",about europe and even less about the rest of the world,PP,(PP (PP (IN about) (NP (NNP europe)))),about europe,PP,"(ADVP
  (ADVP
    (ADVP (RB even) (RBR less))
    (PP
      (IN about)
      (NP
        (NP (DT the) (NN rest))
        (PP (IN of) (NP (DT the) (NN world)))))))",even less about the rest of the world,ADVP,(CC and),and,most american students today have never studied any world history they know very little about europe and even less about the rest of the world,P,P,R,False,False,False,False,False,0.9979493021965027,-0.8710422515869141,-0.9987394213676453,,[nan nan nan],,,,[0.598      0.267      0.38833333],0.598,0.267,0.38833333333333336,,
(NP (DT the) (RB here) (CC and) (RB now)),the here and now,NP,(DT (DT the) (RB here)),the here,DT,(RB (RB now)),now,RB,(CC and),and,their minds are rooted solidly in the here and now,N,X,R,False,False,False,False,False,-0.5918865203857422,0.9989233613014221,0.8317505717277527,,[nan nan nan],,,,[nan nan nan],,,,,
"(SBAR
  (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBD was))))
  (CC nor)
  (SBAR
    (WHADVP (WRB why))
    (S
      (NP (PRP$ its) (NN opening))
      (VP (VBD was) (NP (PDT such) (DT a) (JJ big) (NN deal))))))",what it was nor why its opening was such a big deal,SBAR,(SBAR (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBD was))))),what it was,SBAR,"(SBAR
  (SBAR
    (WHADVP (WRB why))
    (S
      (NP (PRP$ its) (NN opening))
      (VP (VBD was) (NP (PDT such) (DT a) (JJ big) (NN deal))))))",why its opening was such a big deal,SBAR,(CC nor),nor,when the berlin wall was opened in the fall of 1989 journalists discovered that most american teenagers had no idea what it was nor why its opening was such a big deal,S,S,S,True,True,True,False,False,0.5473226308822632,-0.9914661645889282,0.5130617618560791,,[nan nan nan],,,,[0.72933333 0.56566667 0.65833333],0.7293333333333334,0.5656666666666667,0.6583333333333333,,
(ADJP (JJ black) (CC and) (JJ hispanic)),black and hispanic,ADJP,(JJ (JJ black)),black,JJ,(JJ (JJ hispanic)),hispanic,JJ,(CC and),and,in school districts where most children are black and hispanic there has been a growing tendency to embrace particularism rather than pluralism,J,J,J,True,True,False,False,False,-0.5999993085861206,0.7444198131561279,0.8700824975967407,0.41217488050460815,[nan nan nan],,,,[nan nan nan],,,,,
"(VP
  (VP
    (VBP perform)
    (ADVP (RB poorly))
    (PP (IN in) (NP (JJ academic) (NNS classes))))
  (CC and)
  (VP
    (VBP leave)
    (NP (NN school))
    (PP (IN without) (S (VP (VBG graduating))))))",perform poorly in academic classes and leave school without graduating,VP,"(VP
  (VP
    (VBP perform)
    (ADVP (RB poorly))
    (PP (IN in) (NP (JJ academic) (NNS classes)))))",perform poorly in academic classes,VP,"(VP
  (VP
    (VBP leave)
    (NP (NN school))
    (PP (IN without) (S (VP (VBG graduating))))))",leave school without graduating,VP,(CC and),and,many of the children in these districts perform poorly in academic classes and leave school without graduating,V,V,V,True,True,False,False,False,-0.9989379048347473,-0.9996753931045532,-0.9925892353057861,,[0.541      0.53166667 0.59366667],0.541,0.5316666666666666,0.5936666666666667,[0.57  0.369 0.464],0.5700000000000001,0.369,0.46399999999999997,0.9846700501677875,0.21003544674385058
"(NP
  (NP
    (NP (DT the) (JJ real) (NNS needs))
    (PP (IN of) (NP (NNS schools))))
  (CC and)
  (NP
    (NP (DT the) (JJ real) (NNS interests))
    (PP (IN of) (NP (NNS children)))))",the real needs of schools and the real interests of children,NP,"(NP
  (NP
    (NP (DT the) (JJ real) (NNS needs))
    (PP (IN of) (NP (NNS schools)))))",the real needs of schools,NP,"(NP
  (NP
    (NP (DT the) (JJ real) (NNS interests))
    (PP (IN of) (NP (NNS children)))))",the real interests of children,NP,(CC and),and,the danger of this remedy is that it will detract attention from the real needs of schools and the real interests of children while simultaneously arousing distorted race pride in children of all races increasing racial antagonism and producing fresh recruits for white and black racist groups,N,N,N,True,True,False,False,False,0.9965083003044128,-0.9991003274917603,0.9994378685951233,,[0.719 0.51  0.717],0.719,0.51,0.717,[0.788 0.524 0.576],0.788,0.524,0.576,0.9904559783939031,0.1576007614194805
"(VP
  (VP
    (VBG arousing)
    (NP
      (NP (JJ distorted) (NN race) (NN pride))
      (PP
        (IN in)
        (NP
          (NP (NNS children))
          (PP (IN of) (NP (DT all) (NNS races))))))
    (S (VP (VBG increasing) (NP (JJ racial) (NN antagonism)))))
  (CC and)
  (VP
    (VBG producing)
    (NP
      (NP (JJ fresh) (NNS recruits))
      (PP
        (IN for)
        (NP
          (ADJP (JJ white) (CC and) (JJ black))
          (JJ racist)
          (NNS groups))))))",arousing distorted race pride in children of all races increasing racial antagonism and producing fresh recruits for white and black racist groups,VP,"(VP
  (VP
    (VBG arousing)
    (NP
      (NP (JJ distorted) (NN race) (NN pride))
      (PP
        (IN in)
        (NP
          (NP (NNS children))
          (PP (IN of) (NP (DT all) (NNS races))))))
    (S (VP (VBG increasing) (NP (JJ racial) (NN antagonism))))))",arousing distorted race pride in children of all races increasing racial antagonism,VP,"(VP
  (VP
    (VBG producing)
    (NP
      (NP (JJ fresh) (NNS recruits))
      (PP
        (IN for)
        (NP
          (ADJP (JJ white) (CC and) (JJ black))
          (JJ racist)
          (NNS groups))))))",producing fresh recruits for white and black racist groups,VP,(CC and),and,the danger of this remedy is that it will detract attention from the real needs of schools and the real interests of children while simultaneously arousing distorted race pride in children of all races increasing racial antagonism and producing fresh recruits for white and black racist groups,V,V,V,True,True,False,False,False,-0.998216450214386,-0.9991003274917603,0.9252435564994812,,[0.49066667 0.54266667 0.543     ],0.49066666666666664,0.5426666666666666,0.543,[0.49925 0.5585  0.5485 ],0.49924999999999997,0.5585,0.5485,0.9999685331724293,0.018831305200531268
(ADJP (JJ white) (CC and) (JJ black)),white and black,ADJP,(JJ (JJ white)),white,JJ,(JJ (JJ black)),black,JJ,(CC and),and,the danger of this remedy is that it will detract attention from the real needs of schools and the real interests of children while simultaneously arousing distorted race pride in children of all races increasing racial antagonism and producing fresh recruits for white and black racist groups,J,J,J,True,True,False,False,False,0.7828330397605896,-0.9991003274917603,-0.5999993085861206,0.8092215061187744,[nan nan nan],,,,[nan nan nan],,,,,
"(NP
  (ADJP
    (ADJP (JJ african) (JJ american))
    (JJ hispanic)
    (JJ asian)
    (JJ american))
  (CC and)
  (NP (ADJP (JJ american) (JJ indian)) (NNS groups)))",african american hispanic asian american and american indian groups,NP,"(ADJP
  (ADJP
    (ADJP (JJ african) (JJ american))
    (JJ hispanic)
    (JJ asian)
    (JJ american)))",african american hispanic asian american,ADJP,(NP (NP (ADJP (JJ american) (JJ indian)) (NNS groups))),american indian groups,NP,(CC and),and,the sobol task force was composed of representatives of african american hispanic asian american and american indian groups,N,J,N,False,False,False,False,False,0.8726806640625,0.6325995326042175,0.8039340972900391,,[nan nan nan],,,,[nan nan nan],,,,,
(ADJP (JJ racial) (CC or) (JJ ethnic)),racial or ethnic,ADJP,(JJ (JJ racial)),racial,JJ,(JJ (JJ ethnic)),ethnic,JJ,(CC or),or,the task force engaged four consultants one from each of the aforementioned racial or ethnic minorities to review nearly one hundred teachers guides prepared by the state,J,J,J,True,True,False,False,False,-0.9870393872261047,0.9886771440505981,0.9771122336387634,0.592842161655426,[0.292 0.519 0.513],0.292,0.519,0.513,[0.583 0.373 0.555],0.583,0.373,0.555,0.9300672553474205,0.32826970618684875
(NP (NNS facts) (CC and) (NNS concepts)),facts and concepts,NP,(NNS (NNS facts)),facts,NNS,(NNS (NNS concepts)),concepts,NNS,(CC and),and,these guides define the state 's curriculum usually as a list of facts and concepts to be taught along with model activities,N,N,N,True,True,False,False,False,0.9969409108161926,0.8854052424430847,0.999657154083252,0.3339351415634155,[0.688 0.471 0.693],0.688,0.471,0.693,[nan nan nan],,,,,
(NML (NML (NN history)) (CC and) (NML (JJ social) (NNS studies))),history and social studies,NML,(NML (NML (NN history))),history,NML,(NML (NML (JJ social) (NNS studies))),social studies,NML,(CC and),and,the primary focus of the consultants not surprisingly was the history and social studies curriculum,X,X,X,True,True,False,True,False,0.959035336971283,-0.5639015436172485,0.9492504596710205,,[0.729 0.382 0.754],0.729,0.382,0.754,[0.806 0.37  0.614],0.806,0.37,0.614,0.9899230599432035,0.160227962603286
(ADJP (DT both) (JJ american) (CC and) (JJ world)),both american and world,ADJP,(JJ (JJ american)),american,JJ,(JJ (JJ world)),world,JJ,(CC and),and,as it happened the history curriculum had been extensively revised in 1987 to make it multicultural in both american and world history,J,J,J,True,True,False,False,False,0.9405394196510315,-0.5750418305397034,0.9961926937103271,0.2498268187046051,[nan nan nan],,,,[0.622 0.394 0.75 ],0.622,0.394,0.75,,
"(NP
  (NML (JJ social) (NNS studies))
  (NNS teachers)
  (CC and)
  (NNS consultants))",social studies teachers and consultants,NP,(NNS (NNS teachers)),teachers,NNS,(NNS (NNS consultants)),consultants,NNS,(CC and),and,dozens of social studies teachers and consultants had participated and the final draft was reviewed by such historians as eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,N,N,N,True,True,False,False,False,0.9795231819152832,0.9952775239944458,0.9833193421363831,0.261745810508728,[nan nan nan],,,,[nan nan nan],,,,,
"(S
  (S
    (NP
      (NP (NNS dozens))
      (PP
        (IN of)
        (NP
          (NML (JJ social) (NNS studies))
          (NNS teachers)
          (CC and)
          (NNS consultants))))
    (VP (VBD had) (VP (VBN participated))))
  (CC and)
  (S
    (NP (DT the) (JJ final) (NN draft))
    (VP
      (VBD was)
      (VP
        (VBN reviewed)
        (PP
          (IN by)
          (NP
            (NP (JJ such) (NNS historians))
            (PP
              (IN as)
              (NP
                (NP
                  (NP (NNP eric) (NNP foner))
                  (PP (IN of) (NP (NNP columbia) (NN university)))
                  (NP
                    (NP
                      (DT the)
                      (JJ late)
                      (NN hazel)
                      (NNP hertzberg))
                    (PP
                      (IN of)
                      (NP
                        (NP (NNS teachers))
                        (NP
                          (NN college)
                          (NNP columbia)
                          (NN university))))))
                (CC and)
                (NP
                  (NP (NN christopher) (NN lasch))
                  (PP
                    (IN of)
                    (NP
                      (NP (DT the) (NN university))
                      (PP (IN of) (NP (NN rochester))))))))))))))",dozens of social studies teachers and consultants had participated and the final draft was reviewed by such historians as eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,S,"(S
  (S
    (NP
      (NP (NNS dozens))
      (PP
        (IN of)
        (NP
          (NML (JJ social) (NNS studies))
          (NNS teachers)
          (CC and)
          (NNS consultants))))
    (VP (VBD had) (VP (VBN participated)))))",dozens of social studies teachers and consultants had participated,S,"(S
  (S
    (NP (DT the) (JJ final) (NN draft))
    (VP
      (VBD was)
      (VP
        (VBN reviewed)
        (PP
          (IN by)
          (NP
            (NP (JJ such) (NNS historians))
            (PP
              (IN as)
              (NP
                (NP
                  (NP (NNP eric) (NNP foner))
                  (PP (IN of) (NP (NNP columbia) (NN university)))
                  (NP
                    (NP
                      (DT the)
                      (JJ late)
                      (NN hazel)
                      (NNP hertzberg))
                    (PP
                      (IN of)
                      (NP
                        (NP (NNS teachers))
                        (NP
                          (NN college)
                          (NNP columbia)
                          (NN university))))))
                (CC and)
                (NP
                  (NP (NN christopher) (NN lasch))
                  (PP
                    (IN of)
                    (NP
                      (NP (DT the) (NN university))
                      (PP (IN of) (NP (NN rochester))))))))))))))",the final draft was reviewed by such historians as eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,S,(CC and),and,dozens of social studies teachers and consultants had participated and the final draft was reviewed by such historians as eric foner of columbia university the late hazel hertzberg of teachers college columbia university and christopher lasch of the university of rochester,S,S,S,True,True,True,False,False,0.9916014075279236,0.9952775239944458,0.9688201546669006,,[0.806 0.37  0.614],0.806,0.37,0.614,[0.552      0.49742857 0.59185714],0.5519999999999999,0.4974285714285714,0.5918571428571429,0.9684400024784927,0.285033939976936
